本科二批,021,大连民族大学,01,市场营销,非定向,2,445,2,4,4200,金石滩校区,无
本科二批,218,哈尔滨信息工程学院（民办）,01,软件工程,非定向,5,438,5,4,22000,校本部,无
本科二批,218,哈尔滨信息工程学院（民办）,01,软件工程,非定向,8,341,10,4,22000,校本部,无
本科二批,502,江苏海洋大学,01,汉语言文学,非定向,1,508,2,4,5200,通灌校区,无
本科二批,D86,中国石油大学胜利学院（独立学院）,01,法学,非定向,2,464,2,4,12000,师专校区,无
本科二批,437,沈阳城市建设学院（民办）,01,建筑学,非定向,2,437,1,5,27500,校本部,无
本科二批,446,三峡大学科技学院（独立学院）,01,水利水电工程,非定向,2,360,3,4,15000,校本部,无
本科二批,H52,山东科技大学泰山科技学院（独立学院）,01,机械设计制造及其自动化,非定向,3,344,3,4,17800,校本部,无
本科二批,D71,北京科技大学天津学院（独立学院）,01,土木工程,非定向,4,349,4,4,18000,天津市宝坻区,无
本科二批,F65,青岛农业大学海都学院（独立学院）,01,财务管理,非定向,2,357,2,4,15500,无,无
本科二批,K02,贵州理工学院,01,材料类,非定向,2,378,2,4,4200,主校区,包含专业：材料科学与工程、新能源材料与器件、焊接技术与工程
本科二批,D41,武汉文理学院（民办）,01,国际经济与贸易,非定向,2,451,2,4,16000,校本部,无
本科二批,F89,北京第二外国语学院中瑞酒店管理学院（独立学院）,01,市场营销,非定向,1,437,0,4,49800,北京市大兴区,无
本科二批,F41,沈阳科技学院（民办）,01,化学工程与工艺,非定向,1,333,0,4,27500,校本部,无
本科二批,H48,兰州理工大学技术工程学院（独立学院）,01,机械设计制造及其自动化,非定向,3,346,2,4,15000,校本部,无
本科二批,D30,大连东软信息学院（民办）,01,计算机科学与技术,非定向,15,349,15,4,28000,校本部,无
本科二批,356,长春科技学院（民办）,01,电子信息科学与技术,非定向,4,347,4,4,16200,校本部,无
本科二批,C03,重庆师范大学涉外商贸学院（独立学院）,01,经济学,非定向,3,464,3,4,15000,无,重师涉外铜梁校区（大一在铜梁校区就读，大二至毕业在合川校区就读）。
本科二批,808,辽宁对外经贸学院（民办）,01,国际经济与贸易,非定向,19,439,23,4,24000,大连市,无
本科二批,699,湖南女子学院,01,国际经济与贸易,非定向,2,488,3,4,5000,长沙市,只招女生
本科二批,808,辽宁对外经贸学院（民办）,01,国际经济与贸易,非定向,12,333,12,4,24000,大连市,无
本科二批,A33,云南大学旅游文化学院（独立学院）,01,经济学,非定向,3,338,3,4,18500,丽江市,无
本科二批,045,重庆工商大学,01,经济学,非定向,1,545,1,4,4500,江北校区,无
本科二批,503,电子科技大学成都学院（独立学院）,01,计算机类,非定向,2,423,2,4,16500,无,包含专业：计算机科学与技术、软件工程
本科二批,787,天津财经大学珠江学院（独立学院）,01,会计学（注册会计师）,非定向,5,469,8,4,15000,校本部,无
本科二批,757,内蒙古科技大学包头师范学院,01,政治学与行政学,非定向,29,488,32,4,4200,校本部,无
本科二批,H15,辽宁财贸学院（民办）,01,经济学,非定向,7,437,6,4,26800,无,无
本科二批,F65,青岛农业大学海都学院（独立学院）,01,财务管理,非定向,1,471,2,4,15500,无,无
本科二批,A42,南开大学滨海学院（独立学院）,01,金融学类,非定向,8,393,9,4,15000,无,包含专业：金融学、金融工程、保险学、投资学
本科二批,917,南京特殊教育师范学院,01,特殊教育（师范类）,非定向,2,524,3,4,5200,校本部,无
本科二批,F38,信阳学院（民办）,01,英语（师范类）,非定向,2,458,1,4,14600,校本部,无
本科二批,349,长春建筑学院（民办）,01,广告学,非定向,3,444,3,4,16000,高新校区,色盲、色弱者限报
本科二批,760,西南科技大学城市学院（独立学院）,01,金融工程,非定向,2,451,2,4,16000,游仙校区,无
本科二批,760,西南科技大学城市学院（独立学院）,01,金融工程,非定向,2,342,2,4,16000,游仙校区,无
本科二批,J43,山东青年政治学院,01,社会工作,非定向,5,468,5,4,4400,主校区,无
本科二批,899,重庆工商大学融智学院（独立学院）,01,会计学,非定向,1,376,1,4,15000,校本部,无
本科二批,A98,厦门大学嘉庚学院（独立学院）,01,财政学,非定向,1,499,1,4,18000,无,无
本科二批,A67,江西中医药大学科技学院（独立学院）,01,中医学,非定向,1,506,1,5,14500,无,不招色盲、色弱考生
本科二批,A67,江西中医药大学科技学院（独立学院）,01,中医学,非定向,1,453,1,5,14500,无,不招色盲、色弱考生
本科二批,487,江西财经大学现代经济管理学院（独立学院）,01,金融学,非定向,2,452,2,4,13000,共青校区,无
本科二批,487,江西财经大学现代经济管理学院（独立学院）,01,金融学,非定向,1,375,2,4,13000,共青校区,无
本科二批,K42,张家口学院,01,金融工程,非定向,1,387,1,4,4600,校本部,无
本科二批,B85,哈尔滨广厦学院（民办）,01,国际经济与贸易,非定向,3,333,0,4,25800,无,无
本科二批,646,武汉科技大学城市学院（独立学院）,01,工商管理,非定向,1,448,1,4,19000,校本部,无
本科二批,F37,集美大学诚毅学院（独立学院）,01,财政学,非定向,2,449,1,4,18000,厦门市,无
本科二批,A35,长春财经学院（民办）,01,经济学,非定向,2,464,4,4,15000,主校区,无
本科二批,759,内蒙古科技大学包头医学院,01,法学,非定向,40,488,44,4,4200,校本部,无
本科二批,F29,辽宁师范大学海华学院（独立学院）,01,法学,非定向,4,448,4,4,27500,大连市,无
本科二批,348,湖北汽车工业学院科技学院（独立学院）,01,机械设计制造及其自动化,非定向,1,333,0,4,15000,校本部,无
本科二批,D93,山东财经大学东方学院（独立学院）,01,会计学,非定向,3,467,4,4,17000,校本部,无
本科二批,D93,山东财经大学东方学院（独立学院）,01,会计学,非定向,2,346,2,4,17000,校本部,无
本科二批,K92,鄂尔多斯应用技术学院,01,材料化学,非定向,27,363,27,4,4600,康巴什校区,无
本科二批,K01,营口理工学院,01,金融工程,非定向,3,400,3,4,4200,校本部,无
本科二批,A42,南开大学滨海学院（独立学院）,01,金融学类,非定向,5,484,5,4,15000,无,包含专业：金融学、金融工程、保险学、投资学
本科二批,D74,北京工业大学耿丹学院（独立学院）,01,国际经济与贸易,非定向,2,437,1,4,46600,北京市顺义区,无
本科二批,461,华北科技学院,01,应急技术与管理,非定向,6,437,8,4,4900,校本部,无
本科二批,C94,山东协和学院（民办）,01,护理学,非定向,2,465,2,4,22800,校本部,无
本科二批,379,山东现代学院（民办）,01,护理学,非定向,2,461,2,4,19800,无,无
本科二批,653,江西应用科技学院（民办）,01,物联网工程,非定向,1,338,1,4,20800,校本部,无
本科二批,379,山东现代学院（民办）,01,护理学,非定向,1,368,1,4,19800,无,无
本科二批,861,青岛黄海学院（民办）,01,机械设计制造及其自动化,非定向,2,341,2,4,22800,无,无
本科二批,A23,昆明医科大学海源学院（独立学院）,01,临床医学,非定向,9,421,9,5,25000,杨林校区,无
本科二批,J47,陕西学前师范学院,01,学前教育（师范类）,非定向,1,510,1,4,3500,西安市长安区,无
本科二批,J47,陕西学前师范学院,01,学前教育（师范类）,非定向,1,471,1,4,3500,西安市长安区,无
本科二批,H15,辽宁财贸学院（民办）,01,经济学,非定向,10,336,13,4,26800,无,无
本科二批,K89,山西工程技术学院,01,投资学,非定向,1,467,1,4,4950,校本部,无
本科二批,E87,内蒙古鸿德文理学院（民办）,01,英语（师范类）,非定向,30,368,34,4,14000,校本部,英语教育方向，英语单科成绩不低于90分
本科二批,D72,北京中医药大学东方学院（独立学院）,01,中医学,非定向,2,492,2,5,15000,渤海校区,无
本科二批,D28,辽宁中医药大学杏林学院（独立学院）,01,中医学,非定向,14,400,14,5,27500,校本部,无
本科二批,E17,辽宁何氏医学院（民办）,01,临床医学,非定向,10,414,11,5,27000,校本部,无
本科二批,E48,青岛工学院（民办）,01,机械设计制造及其自动化,非定向,2,333,1,4,23000,无,无
本科二批,698,南京审计大学金审学院（独立学院）,01,审计学,非定向,2,500,2,4,14000,无,无
本科二批,D69,燕京理工学院（民办）,01,环境工程,非定向,1,354,1,4,20000,校本部,无
本科二批,J05,西南交通大学希望学院（独立学院）,01,土木工程,非定向,1,366,0,4,15000,成都市,无
本科二批,J55,四川工业科技学院（民办）,01,机械类,非定向,3,335,3,4,17000,罗江校区,包含专业：机械电子工程、车辆工程、汽车服务工程
本科二批,500,吉林医药学院,01,临床医学,非定向,8,469,10,5,4600,校本部,无
本科二批,A39,天津医科大学临床医学院（独立学院）,01,临床医学,非定向,11,455,12,5,20000,主校区,无
本科二批,D81,哈尔滨剑桥学院（民办）,01,电气工程及其自动化,非定向,20,339,25,4,18000,校本部,无
本科二批,704,天津商业大学宝德学院（独立学院）,01,英语,非定向,1,371,1,4,18000,校本部,无
本科二批,704,天津商业大学宝德学院（独立学院）,01,英语,非定向,3,474,3,4,18000,校本部,无
本科二批,H41,武汉晴川学院（民办）,01,电气工程及其自动化,非定向,2,347,2,4,19000,校本部,无
本科二批,695,湖南工学院,01,土木工程,非定向,3,406,3,4,5900,主校区,无
本科二批,683,武汉生物工程学院（民办）,01,生物工程,非定向,3,359,4,4,19000,校本部,无
本科二批,021,大连民族大学,01,市场营销,非定向,1,509,1,4,4200,金石滩校区,无
本科二批,430,长春工程学院,01,电气工程及其自动化,非定向,2,468,4,4,4800,湖西校区,无
本科二批,F28,大连医科大学中山学院（独立学院）,01,护理学,非定向,10,348,10,4,26000,校本部,无
本科二批,C94,山东协和学院（民办）,01,护理学,非定向,2,366,2,4,22800,校本部,无
本科二批,B85,哈尔滨广厦学院（民办）,01,国际经济与贸易,非定向,5,437,0,4,25800,无,无
