乌鸡蛋,7.50,8.00,8.50,蛋类,斤,2021-05-30
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-05-30
玉纹,4.00,5.50,7.00,芒果类,斤,2021-05-30
肯特新世纪澳芒,4.50,6.00,7.50,芒果类,斤,2021-05-30
妃子笑,5.00,6.50,8.00,荔枝类,斤,2021-05-30
荔枝王,13.00,15.50,18.00,荔枝类,斤,2021-05-30
桂味,4.00,4.50,5.00,荔枝类,斤,2021-05-30
红灯,9.00,11.00,13.00,樱桃类,斤,2021-05-30
水晶,12.00,15.00,18.00,樱桃类,斤,2021-05-30
佳红,60.00,100.00,140.00,樱桃类,斤,2021-05-30
美国红,10.00,10.50,11.00,樱桃类,斤,2021-05-30
美早,10.00,25.00,40.00,樱桃类,斤,2021-05-30
布鲁克斯,12.00,14.00,16.00,樱桃类,斤,2021-05-30
黑灯,10.00,11.00,12.00,樱桃类,斤,2021-05-30
先锋樱桃,12.00,13.50,15.00,樱桃类,斤,2021-05-30
沙蜜托,10.00,12.50,15.00,樱桃类,斤,2021-05-30
牛林,35.00,35.00,35.00,牛肉类,斤,2021-05-30
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-05-30
牛板筋,35.00,35.00,35.00,牛肉类,斤,2021-05-30
牛尾,33.00,34.00,35.00,牛肉类,斤,2021-05-30
牛上脑,35.00,35.00,35.00,牛肉类,斤,2021-05-30
整羊,28.00,28.50,29.00,羊肉类,斤,2021-05-30
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-05-30
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-05-30
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-05-30
国光苹果,1.00,1.50,2.00,苹果类,斤,2021-05-30
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-05-30
巨峰葡萄,5.00,8.50,12.00,葡萄类,斤,2021-05-30
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-05-30
玫瑰香葡萄,10.00,11.50,13.00,葡萄类,斤,2021-05-30
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-05-30
黑提葡萄、夏黑,8.00,9.00,10.00,葡萄类,斤,2021-05-30
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-05-30
乒乓球葡萄,10.00,11.00,12.00,葡萄类,斤,2021-05-30
维多利亚葡萄,4.00,5.00,6.00,葡萄类,斤,2021-05-30
郁金香,10.00,11.00,12.00,葡萄类,斤,2021-05-30
台农小芒果,2.50,3.25,4.00,芒果类,斤,2021-05-30
台农大芒果,3.00,4.00,5.00,芒果类,斤,2021-05-30
红金龙,4.00,5.00,6.00,芒果类,斤,2021-05-30
高乐密,2.50,3.75,5.00,芒果类,斤,2021-05-30
青皮芒果,2.50,3.25,4.00,芒果类,斤,2021-05-30
水仙芒果,3.50,4.50,5.50,芒果类,斤,2021-05-30
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-05-30
北豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-05-30
南豆腐（屉）,2.00,2.00,2.00,豆制品,斤,2021-05-30
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-05-30
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-05-30
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-05-30
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-05-30
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-05-30
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-05-30
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-05-30
精品豆腐干,5.00,5.00,5.00,豆制品,袋,2021-05-30
豆腐泡,5.50,5.50,5.50,豆制品,斤,2021-05-30
精品豆腐泡,5.00,5.00,5.00,豆制品,袋,2021-05-30
白玉内酯豆腐,2.50,2.50,2.50,豆制品,盒,2021-05-30
香香内脂豆腐,1.50,1.50,1.50,豆制品,盒,2021-05-30
白条猪（瘦）,11.50,11.50,11.50,猪肉类,斤,2021-05-30
白条猪（肥）,9.15,9.15,9.15,猪肉类,斤,2021-05-30
前臀尖（瘦）,10.00,10.50,11.00,猪肉类,斤,2021-05-30
前臀尖（肥）,9.00,9.50,10.00,猪肉类,斤,2021-05-30
后臀尖（瘦）,10.00,10.50,11.00,猪肉类,斤,2021-05-30
沃柑,3.50,4.00,4.50,柑橘类,斤,2021-05-29
金桔,5.00,6.00,7.00,柑橘类,斤,2021-05-29
伦晚,1.80,2.40,3.00,柑橘类,斤,2021-05-29
油桃,2.00,5.00,8.00,桃李杏类,斤,2021-05-29
蟠桃,4.50,7.25,10.00,桃李杏类,斤,2021-05-29
水蜜桃,10.00,12.00,14.00,桃李杏类,斤,2021-05-29
春雪,2.80,5.40,8.00,桃李杏类,斤,2021-05-29
黄油桃,4.00,6.00,8.00,桃李杏类,斤,2021-05-29
黄毛桃,10.00,11.00,12.00,桃李杏类,斤,2021-05-29
突围,3.00,3.75,4.50,桃李杏类,斤,2021-05-29
猕猴桃（徐香翠香）,2.50,3.00,3.50,桃李杏类,斤,2021-05-29
猕猴桃（海沃德）,2.00,2.25,2.50,桃李杏类,斤,2021-05-29
胭脂杏,3.00,3.50,4.00,桃李杏类,斤,2021-05-29
李子,8.00,10.00,12.00,桃李杏类,斤,2021-05-29
秦杏,3.00,3.50,4.00,桃李杏类,斤,2021-05-29
金太阳,1.50,2.00,2.50,桃李杏类,斤,2021-05-29
丰源红,2.00,2.50,3.00,桃李杏类,斤,2021-05-29
凯特杏、白杏,9.00,10.00,11.00,桃李杏类,斤,2021-05-29
无籽小号-大号,1.80,1.90,2.00,西瓜类,斤,2021-05-29
麒麟、甜蜜蜜,1.80,2.10,2.40,西瓜类,斤,2021-05-29
黑美人,1.60,1.80,2.00,西瓜类,斤,2021-05-29
特小风,2.00,2.25,2.50,西瓜类,斤,2021-05-29
L600吊秧瓜,2.00,2.50,3.00,西瓜类,斤,2021-05-29
甜王,1.20,1.40,1.60,西瓜类,斤,2021-05-29
蜜童,2.00,2.15,2.30,西瓜类,斤,2021-05-29
墨童西瓜,2.00,2.15,2.30,西瓜类,斤,2021-05-29
绿宝（p2）,1.80,1.90,2.00,西瓜类,斤,2021-05-29
国产香蕉,2.20,2.60,3.00,香蕉类,斤,2021-05-29
南美、菲律宾香蕉,2.50,3.00,3.50,香蕉类,斤,2021-05-29
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-05-29
晓蜜25号,2.00,2.20,2.40,甜瓜类,斤,2021-05-29
黄金瓜／金蜜,2.00,2.10,2.20,甜瓜类,斤,2021-05-29
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-05-29
网纹,3.00,3.25,3.50,甜瓜类,斤,2021-05-29
长香玉,1.40,1.50,1.60,甜瓜类,斤,2021-05-29
西洲蜜,2.00,2.50,3.00,甜瓜类,斤,2021-05-29
24白糖罐,2.50,2.75,3.00,甜瓜类,斤,2021-05-29
羊角蜜,2.30,3.65,5.00,甜瓜类,斤,2021-05-29
花蕾甜瓜,3.00,4.00,5.00,甜瓜类,斤,2021-05-29
久红瑞,2.00,2.15,2.30,甜瓜类,斤,2021-05-29
绿宝甜瓜,2.00,3.50,5.00,甜瓜类,斤,2021-05-29
博阳（系列）,2.20,3.10,4.00,甜瓜类,斤,2021-05-29
景甜,1.50,2.50,3.50,甜瓜类,斤,2021-05-29
富士（纸袋Φ70-84）,1.80,2.30,2.80,苹果类,斤,2021-05-29
富士（纸+膜袋）,1.50,1.75,2.00,苹果类,斤,2021-05-29
富士（纸袋Φ85以上）,2.50,3.00,3.50,苹果类,斤,2021-05-29
黄元帅,1.50,1.75,2.00,苹果类,斤,2021-05-29
花牛(Φ70-85),1.40,2.00,2.60,苹果类,斤,2021-05-29
新疆阿克苏（冰糖心）,3.00,3.50,4.00,苹果类,斤,2021-05-29
国光苹果,1.00,1.50,2.00,苹果类,斤,2021-05-29
辽宁寒富苹果,1.50,1.75,2.00,苹果类,斤,2021-05-29
巨峰葡萄,5.00,8.50,12.00,葡萄类,斤,2021-05-29
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-05-29
玫瑰香葡萄,10.00,11.50,13.00,葡萄类,斤,2021-05-29
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-05-29
黑提葡萄、夏黑,8.00,9.00,10.00,葡萄类,斤,2021-05-29
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-05-29
乒乓球葡萄,10.00,11.00,12.00,葡萄类,斤,2021-05-29
维多利亚葡萄,4.00,5.00,6.00,葡萄类,斤,2021-05-29
郁金香,10.00,11.00,12.00,葡萄类,斤,2021-05-29
香香北豆腐,3.00,3.00,3.00,豆制品,盒,2021-05-29
白玉南豆腐,5.50,5.50,5.50,豆制品,盒,2021-05-29
豆腐丝,5.00,5.00,5.00,豆制品,斤,2021-05-29
精品豆腐丝,6.00,6.00,6.00,豆制品,袋,2021-05-29
豆腐皮,5.50,5.50,5.50,豆制品,斤,2021-05-29
豆腐干,4.50,4.50,4.50,豆制品,斤,2021-05-29
精品豆腐干,5.00,5.00,5.00,豆制品,袋,2021-05-29
豆腐泡,5.50,5.50,5.50,豆制品,斤,2021-05-29
精品豆腐泡,5.00,5.00,5.00,豆制品,袋,2021-05-29
白玉内酯豆腐,2.50,2.50,2.50,豆制品,盒,2021-05-29
香香内脂豆腐,1.50,1.50,1.50,豆制品,盒,2021-05-29
白条猪（瘦）,11.50,11.50,11.50,猪肉类,斤,2021-05-29
白条猪（肥）,9.15,9.15,9.15,猪肉类,斤,2021-05-29
前臀尖（瘦）,10.00,10.50,11.00,猪肉类,斤,2021-05-29
前臀尖（肥）,9.00,9.50,10.00,猪肉类,斤,2021-05-29
后臀尖（瘦）,10.00,10.50,11.00,猪肉类,斤,2021-05-29
后臀尖（肥）,9.00,9.50,10.00,猪肉类,斤,2021-05-29
五花肉（瘦）,13.00,13.50,14.00,猪肉类,斤,2021-05-29
五花肉（肥）,12.00,12.50,13.00,猪肉类,斤,2021-05-29
纯通脊,12.00,12.50,13.00,猪肉类,斤,2021-05-29
通脊,10.00,11.00,12.00,猪肉类,斤,2021-05-29
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-05-29
前肘,11.00,11.50,12.00,猪肉类,斤,2021-05-29
后肘,9.50,10.25,11.00,猪肉类,斤,2021-05-29
猪尾巴,43.00,44.00,45.00,猪肉类,斤,2021-05-29
猪蹄,18.00,18.00,18.00,猪肉类,斤,2021-05-29
纯排骨,21.00,22.50,24.00,猪肉类,斤,2021-05-29
纯腔骨,9.00,10.50,12.00,猪肉类,斤,2021-05-29
腔排骨,14.00,15.00,16.00,猪肉类,斤,2021-05-29
棒骨,10.00,10.50,11.00,猪肉类,斤,2021-05-29
猪头,13.00,13.50,14.00,猪肉类,斤,2021-05-29
猪耳,26.00,26.00,26.00,猪肉类,斤,2021-05-29
猪肚,19.00,19.50,20.00,猪肉类,斤,2021-05-29
猪板油,10.00,10.50,11.00,猪肉类,斤,2021-05-29
肥膘肉,7.00,7.50,8.00,猪肉类,斤,2021-05-29
猪腰子,20.00,20.50,21.00,猪肉类,斤,2021-05-29
猪心,10.00,10.00,10.00,猪肉类,斤,2021-05-29
猪肝,9.50,9.75,10.00,猪肉类,斤,2021-05-29
猪皮,3.00,4.50,6.00,猪肉类,斤,2021-05-29
猪肠,21.00,21.50,22.00,猪肉类,斤,2021-05-29
台农小芒果,2.50,3.25,4.00,芒果类,斤,2021-05-29
台农大芒果,3.00,4.00,5.00,芒果类,斤,2021-05-29
红金龙,4.00,5.00,6.00,芒果类,斤,2021-05-29
高乐密,2.50,3.75,5.00,芒果类,斤,2021-05-29
青皮芒果,2.50,3.25,4.00,芒果类,斤,2021-05-29
水仙芒果,3.50,4.50,5.50,芒果类,斤,2021-05-29
玉纹,4.00,5.50,7.00,芒果类,斤,2021-05-29
肯特新世纪澳芒,4.50,6.00,7.50,芒果类,斤,2021-05-29
妃子笑,5.00,6.50,8.00,荔枝类,斤,2021-05-29
荔枝王,13.00,15.50,18.00,荔枝类,斤,2021-05-29
桂味,4.00,4.50,5.00,荔枝类,斤,2021-05-29
红灯,9.00,11.00,13.00,樱桃类,斤,2021-05-29
水晶,12.00,15.00,18.00,樱桃类,斤,2021-05-29
佳红,60.00,100.00,140.00,樱桃类,斤,2021-05-29
美国红,10.00,10.50,11.00,樱桃类,斤,2021-05-29
美早,10.00,25.00,40.00,樱桃类,斤,2021-05-29
布鲁克斯,12.00,14.00,16.00,樱桃类,斤,2021-05-29
黑灯,10.00,11.00,12.00,樱桃类,斤,2021-05-29
先锋樱桃,12.00,13.50,15.00,樱桃类,斤,2021-05-29
沙蜜托,10.00,12.50,15.00,樱桃类,斤,2021-05-29
秘鲁牛油果,25.00,26.50,28.00,进口水果,斤,2021-05-31
台湾杨桃,5.00,6.00,7.00,进口水果,斤,2021-05-31
台湾释迦,8.00,11.00,14.00,进口水果,斤,2021-05-31
美国柠檬,12.00,12.50,13.00,进口水果,斤,2021-05-31
越南百香果,12.00,12.50,13.00,进口水果,斤,2021-05-31
新西兰姬娜果,7.00,7.50,8.00,进口水果,斤,2021-05-31
树莓,16.00,17.00,18.00,进口水果,斤,2021-05-31
美国青苹果,12.00,13.00,14.00,进口水果,斤,2021-05-31
泰国菠萝蜜,6.00,6.25,6.50,进口水果,斤,2021-05-31
台湾茂谷柑,9.00,9.50,10.00,进口水果,斤,2021-05-31
新西兰金果,22.00,23.50,25.00,进口水果,斤,2021-05-31
新西兰火参果个,8.00,8.25,8.50,进口水果,斤,2021-05-31
红心火龙果,5.50,5.75,6.00,进口水果,斤,2021-05-31
新西兰苹果,13.00,13.50,14.00,进口水果,斤,2021-05-31
黑莓,15.00,15.50,16.00,进口水果,斤,2021-05-31
菲律宾凤梨,2.40,2.70,3.00,进口水果,斤,2021-05-31
金丝小枣,4.00,5.50,7.00,干果,斤,2021-05-31
空心脆枣,5.00,6.50,8.00,干果,斤,2021-05-31
无花果,16.00,22.00,28.00,干果,斤,2021-05-31
大榛,22.00,28.50,35.00,干果,斤,2021-05-31
柠檬,3.50,3.75,4.00,其他类,斤,2021-05-28
黑枣,5.00,5.50,6.00,其他类,斤,2021-05-28
山楂,4.00,5.00,6.00,其他类,斤,2021-05-28
姑娘果（灯笼果）,10.00,15.00,20.00,其他类,斤,2021-05-28
鸭梨,1.20,1.35,1.50,梨类,斤,2021-05-28
雪花梨,1.40,1.50,1.60,梨类,斤,2021-05-28
皇冠梨（标箱）,2.50,2.75,3.00,梨类,斤,2021-05-28
丰水梨,2.50,2.75,3.00,梨类,斤,2021-05-28
酥梨,1.50,1.65,1.80,梨类,斤,2021-05-28
库尔勒香梨,3.00,3.50,4.00,梨类,斤,2021-05-28
红香酥梨系列,1.50,1.75,2.00,梨类,斤,2021-05-28
红啤梨,3.00,3.25,3.50,梨类,斤,2021-05-28
蜜梨,2.00,2.25,2.50,梨类,斤,2021-05-28
耙耙柑、丑橘,2.00,2.50,3.00,柑橘类,斤,2021-05-28
鄂、湘、川脐橙,1.50,2.10,2.70,柑橘类,斤,2021-05-28
沃柑,3.50,4.00,4.50,柑橘类,斤,2021-05-28
金桔,5.00,6.00,7.00,柑橘类,斤,2021-05-28
伦晚,1.80,2.40,3.00,柑橘类,斤,2021-05-28
油桃,2.00,5.00,8.00,桃李杏类,斤,2021-05-28
蟠桃,10.00,12.50,15.00,桃李杏类,斤,2021-05-28
猪肝,9.50,9.75,10.00,猪肉类,斤,2021-05-28
猪皮,3.00,4.50,6.00,猪肉类,斤,2021-05-28
猪肠,21.00,21.50,22.00,猪肉类,斤,2021-05-28
整牛,34.25,34.25,34.25,牛肉类,斤,2021-05-28
牛前腱,37.00,37.00,37.00,牛肉类,斤,2021-05-28
牛后腱,37.00,37.00,37.00,牛肉类,斤,2021-05-28
牛前腿,35.00,35.00,35.00,牛肉类,斤,2021-05-28
牛后腿,35.00,35.00,35.00,牛肉类,斤,2021-05-28
牛柳（里脊）,37.00,37.50,38.00,牛肉类,斤,2021-05-28
精牛柳,41.00,42.00,43.00,牛肉类,斤,2021-05-28
牛腩,35.00,35.00,35.00,牛肉类,斤,2021-05-28
牛林,35.00,35.00,35.00,牛肉类,斤,2021-05-28
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-05-28
牛板筋,35.00,35.00,35.00,牛肉类,斤,2021-05-28
牛尾,33.00,34.00,35.00,牛肉类,斤,2021-05-28
牛上脑,35.00,35.00,35.00,牛肉类,斤,2021-05-28
整羊,28.00,28.50,29.00,羊肉类,斤,2021-05-28
去骨羊前腿,40.00,40.50,41.00,羊肉类,斤,2021-05-28
去骨羊后腿,41.00,41.50,42.00,羊肉类,斤,2021-05-28
羊腰窝,40.00,40.00,40.00,羊肉类,斤,2021-05-28
羊肉片,40.00,41.50,43.00,羊肉类,斤,2021-05-28
羊腰子（挂油）,15.00,15.50,16.00,羊肉类,个,2021-05-28
羊蝎子,16.00,16.50,17.00,羊肉类,斤,2021-05-28
羊蝎子（精品）,30.00,30.50,31.00,羊肉类,斤,2021-05-28
羊排骨,30.00,30.00,30.00,羊肉类,斤,2021-05-28
羊尾巴油,9.00,9.00,9.00,羊肉类,斤,2021-05-28
羊小腿（羊棒）,24.00,24.50,25.00,羊肉类,斤,2021-05-28
羊上脑,40.00,40.00,40.00,羊肉类,斤,2021-05-28
羊骨头,10.00,10.00,10.00,羊肉类,斤,2021-05-28
羊腩,30.00,30.00,30.00,羊肉类,斤,2021-05-28
羊里脊,40.00,40.00,40.00,羊肉类,斤,2021-05-28
淘汰鸡（干净膛）,11.00,11.00,11.00,禽肉类,斤,2021-05-28
淘汰鸡（净膛）,10.00,10.00,10.00,禽肉类,斤,2021-05-28
仔鸡（净膛）,7.50,7.50,7.50,禽肉类,斤,2021-05-28
肉鸡,6.50,6.50,6.50,禽肉类,斤,2021-05-28
鸡胸,7.50,7.50,7.50,禽肉类,斤,2021-05-28
鸡翅,10.00,10.50,11.00,禽肉类,斤,2021-05-28
鸡翅中,21.00,21.00,21.00,禽肉类,斤,2021-05-28
鸡边腿,7.00,7.00,7.00,禽肉类,斤,2021-05-28
鸡排腿,7.50,7.50,7.50,禽肉类,斤,2021-05-28
墨童西瓜,2.40,2.60,2.80,西瓜类,斤,2021-05-28
绿宝（p2）,1.80,1.90,2.00,西瓜类,斤,2021-05-28
国产香蕉,2.20,2.60,3.00,香蕉类,斤,2021-05-28
南美、菲律宾香蕉,2.50,3.00,3.50,香蕉类,斤,2021-05-28
泰国香蕉（帝王蕉）,8.00,8.50,9.00,香蕉类,斤,2021-05-28
晓蜜25号,2.00,2.20,2.40,甜瓜类,斤,2021-05-28
黄金瓜／金蜜,2.00,2.10,2.20,甜瓜类,斤,2021-05-28
玉菇,2.00,2.25,2.50,甜瓜类,斤,2021-05-28
网纹,3.00,3.25,3.50,甜瓜类,斤,2021-05-28
长香玉,1.40,1.50,1.60,甜瓜类,斤,2021-05-28
西洲蜜,2.00,2.50,3.00,甜瓜类,斤,2021-05-28
24白糖罐,2.50,2.75,3.00,甜瓜类,斤,2021-05-28
羊角蜜,2.30,3.65,5.00,甜瓜类,斤,2021-05-28
花蕾甜瓜,3.00,4.00,5.00,甜瓜类,斤,2021-05-28
白条猪（瘦）,11.50,11.50,11.50,猪肉类,斤,2021-05-28
白条猪（肥）,9.50,9.50,9.50,猪肉类,斤,2021-05-28
前臀尖（瘦）,10.00,10.50,11.00,猪肉类,斤,2021-05-28
前臀尖（肥）,9.00,9.50,10.00,猪肉类,斤,2021-05-28
后臀尖（瘦）,10.00,10.50,11.00,猪肉类,斤,2021-05-28
后臀尖（肥）,9.00,9.50,10.00,猪肉类,斤,2021-05-28
五花肉（瘦）,13.00,13.50,14.00,猪肉类,斤,2021-05-28
五花肉（肥）,12.00,12.50,13.00,猪肉类,斤,2021-05-28
纯通脊,12.00,12.50,13.00,猪肉类,斤,2021-05-28
通脊,10.00,11.00,12.00,猪肉类,斤,2021-05-28
纯瘦肉,11.00,11.50,12.00,猪肉类,斤,2021-05-28
前肘,11.00,11.50,12.00,猪肉类,斤,2021-05-28
后肘,9.50,10.25,11.00,猪肉类,斤,2021-05-28
猪尾巴,43.00,44.00,45.00,猪肉类,斤,2021-05-28
猪蹄,18.00,18.00,18.00,猪肉类,斤,2021-05-28
纯排骨,21.00,22.50,24.00,猪肉类,斤,2021-05-28
纯腔骨,9.00,10.50,12.00,猪肉类,斤,2021-05-28
腔排骨,14.00,15.00,16.00,猪肉类,斤,2021-05-28
棒骨,10.00,10.50,11.00,猪肉类,斤,2021-05-28
猪头,13.00,13.50,14.00,猪肉类,斤,2021-05-28
猪耳,26.00,26.00,26.00,猪肉类,斤,2021-05-28
猪肚,19.00,19.50,20.00,猪肉类,斤,2021-05-28
猪板油,10.00,10.50,11.00,猪肉类,斤,2021-05-28
肥膘肉,7.00,7.50,8.00,猪肉类,斤,2021-05-28
猪腰子,20.00,20.50,21.00,猪肉类,斤,2021-05-28
猪心,10.00,10.00,10.00,猪肉类,斤,2021-05-28
杭椒,2.50,2.75,3.00,普通,斤,2021-05-28
小米椒,4.00,5.00,6.00,滇,斤,2021-05-28
彩椒,5.00,5.10,5.20,红黄,斤,2021-05-28
白萝卜,0.30,0.35,0.40,冀,斤,2021-05-28
心里美,2.20,2.40,2.60,冀新,斤,2021-05-28
卞萝卜,0.50,0.60,0.70,冀,斤,2021-05-28
青萝卜,0.90,1.00,1.10,冀鲁新,斤,2021-05-28
胡萝卜,0.80,0.90,1.00,冀鲁新,斤,2021-05-28
胡萝卜（洗）,0.80,1.00,1.20,冀闽箱,斤,2021-05-28
小水萝卜,0.90,1.00,1.10,普通,斤,2021-05-28
土豆,0.70,0.85,1.00,冀,斤,2021-05-28
新土豆（黄心）,0.70,1.02,1.35,鲁,斤,2021-05-28
黄葱头,1.00,1.13,1.25,蒙甘,斤,2021-05-28
红葱头,1.20,1.35,1.50,老新,斤,2021-05-28
山药,1.80,2.25,2.70,脆麻新,斤,2021-05-28
铁棍山药,5.00,5.75,6.50,普通,斤,2021-05-28
莲藕,2.00,3.10,4.20,津,斤,2021-05-28
红薯,1.00,1.45,1.90,冀新,斤,2021-05-28
红薯,2.00,2.10,2.20,西瓜红粤新,斤,2021-05-28
茭白,2.50,3.00,3.50,京浙,斤,2021-05-28
小白菜,1.50,1.75,2.00,水菜,斤,2021-05-28
油麦菜,1.50,2.00,2.50,水菜,斤,2021-05-28
奶白菜,2.00,2.25,2.50,水菜,斤,2021-05-28
散生菜,1.50,1.75,2.00,水菜,斤,2021-05-28
香葱,3.50,3.75,4.00,水菜,斤,2021-05-28
茼蒿,7.00,7.25,7.50,水菜,斤,2021-05-28
蒿子秆,2.00,2.25,2.50,水菜,斤,2021-05-28
水萝卜,2.00,2.25,2.50,水菜,斤,2021-05-28
樱桃萝卜,2.00,2.25,2.50,水菜,斤,2021-05-28
香芹,1.50,1.75,2.00,水菜,斤,2021-05-28
菠菜,3.00,3.25,3.50,水菜,斤,2021-05-28
苋菜,2.00,2.50,3.00,水菜,斤,2021-05-28
菊花菜,1.00,1.25,1.50,水菜,斤,2021-05-28
青蒜,2.50,2.75,3.00,水菜,斤,2021-05-28
盖菜,1.50,1.75,2.00,水菜,斤,2021-05-28
芥兰,1.50,1.75,2.00,水菜,斤,2021-05-28
菜心,1.80,1.90,2.00,水菜,斤,2021-05-28
空心菜,2.50,2.75,3.00,水菜,斤,2021-05-28
鸡毛菜,2.50,2.75,3.00,水菜,斤,2021-05-28
荆芥,2.00,2.50,3.00,水菜,斤,2021-05-28
整牛,34.25,34.25,34.25,牛肉类,斤,2021-05-29
牛前腱,37.00,37.00,37.00,牛肉类,斤,2021-05-29
牛后腱,37.00,37.00,37.00,牛肉类,斤,2021-05-29
牛前腿,35.00,35.00,35.00,牛肉类,斤,2021-05-29
牛后腿,35.00,35.00,35.00,牛肉类,斤,2021-05-29
牛柳（里脊）,37.00,37.50,38.00,牛肉类,斤,2021-05-29
精牛柳,41.00,42.00,43.00,牛肉类,斤,2021-05-29
牛腩,35.00,35.00,35.00,牛肉类,斤,2021-05-29
牛林,35.00,35.00,35.00,牛肉类,斤,2021-05-29
牛骨,4.50,4.75,5.00,牛肉类,斤,2021-05-29
牛板筋,35.00,35.00,35.00,牛肉类,斤,2021-05-29
牛尾,33.00,34.00,35.00,牛肉类,斤,2021-05-29
牛上脑,35.00,35.00,35.00,牛肉类,斤,2021-05-29
整羊,28.00,28.50,29.00,羊肉类,斤,2021-05-29
去骨羊前腿,40.00,40.50,41.00,羊肉类,斤,2021-05-29
去骨羊后腿,41.00,41.50,42.00,羊肉类,斤,2021-05-29
羊腰窝,40.00,40.00,40.00,羊肉类,斤,2021-05-29
羊肉片,40.00,41.50,43.00,羊肉类,斤,2021-05-29
羊腰子（挂油）,15.00,15.50,16.00,羊肉类,个,2021-05-29
羊蝎子,16.00,16.50,17.00,羊肉类,斤,2021-05-29
红提葡萄,8.00,10.00,12.00,葡萄类,斤,2021-05-28
玫瑰香葡萄,10.00,11.50,13.00,葡萄类,斤,2021-05-28
克伦生,6.00,8.00,10.00,葡萄类,斤,2021-05-28
黑提葡萄、夏黑,8.00,9.00,10.00,葡萄类,斤,2021-05-28
蓝莓葡萄,8.00,9.00,10.00,葡萄类,斤,2021-05-28
乒乓球葡萄,10.00,11.00,12.00,葡萄类,斤,2021-05-28
维多利亚葡萄,4.00,5.00,6.00,葡萄类,斤,2021-05-28
郁金香,10.00,11.00,12.00,葡萄类,斤,2021-05-28
台农小芒果,2.50,3.25,4.00,芒果类,斤,2021-05-28
台农大芒果,3.00,4.00,5.00,芒果类,斤,2021-05-28
红金龙,4.00,5.00,6.00,芒果类,斤,2021-05-28
高乐密,2.50,3.75,5.00,芒果类,斤,2021-05-28
青皮芒果,2.50,3.25,4.00,芒果类,斤,2021-05-28
水仙芒果,3.50,4.50,5.50,芒果类,斤,2021-05-28
玉纹,4.00,5.50,7.00,芒果类,斤,2021-05-28
肯特新世纪澳芒,4.50,6.25,8.00,芒果类,斤,2021-05-28
妃子笑,5.00,6.50,8.00,荔枝类,斤,2021-05-28
荔枝王,13.00,15.50,18.00,荔枝类,斤,2021-05-28
桂味,4.00,4.50,5.00,荔枝类,斤,2021-05-28
红灯,9.00,11.00,13.00,樱桃类,斤,2021-05-28
鸡架子,2.00,2.25,2.50,禽肉类,斤,2021-05-29
鸡翅根,9.00,9.00,9.00,禽肉类,斤,2021-05-29
白条乌鸡（净膛）,13.00,13.00,13.00,禽肉类,斤,2021-05-29
箱鸡蛋,190.00,192.50,195.00,蛋类,斤,2021-05-29
箱鸡蛋,4.32,4.38,4.43,蛋类,斤,2021-05-29
散鸡蛋,4.60,4.60,4.60,蛋类,斤,2021-05-29
生鸭蛋,5.50,6.00,6.50,蛋类,斤,2021-05-29
熟鸭蛋,6.00,6.75,7.50,蛋类,斤,2021-05-29
松花蛋,6.20,7.10,8.00,蛋类,斤,2021-05-29
鹅蛋,12.00,12.50,13.00,蛋类,斤,2021-05-29
鹌鹑蛋,6.00,6.50,7.00,蛋类,斤,2021-05-29
柴鸡蛋,4.70,7.35,10.00,蛋类,斤,2021-05-29
乌鸡蛋,7.50,8.00,8.50,蛋类,斤,2021-05-29
鸵鸟蛋,100.00,110.00,120.00,蛋类,个,2021-05-29
鸽子蛋,2.50,2.55,2.60,蛋类,个,2021-05-29
北豆腐（屉）,1.80,1.80,1.80,豆制品,斤,2021-05-29
南豆腐（屉）,2.00,2.00,2.00,豆制品,斤,2021-05-29
白玉北豆腐,4.00,4.00,4.00,豆制品,盒,2021-05-29
大白菜,0.30,0.33,0.35,储存新,斤,2021-05-28
娃娃菜,0.50,0.55,0.60,大小,斤,2021-05-28
